rev_id,rev_user_text,rev_deleted,rev_page
44661,Mav,0,25180
44666,ClaudeMuncey,0,46598
44667,CYD,0,11875
44668,Lee Daniel Crocker,0,47615
44670,XJaM,0,23667
44671,ClaudeMuncey,0,47620
44672,Amillar,0,44848
44673,Deb,0,44848
44675,RjLesch,0,47620
44676,Ansible,0,15988
44677,ClaudeMuncey,0,13433
44680,ClaudeMuncey,0,25248
44681,Lee Daniel Crocker,0,23667
44682,Deb,0,45526
44683,Eclecticology,0,25248
44684,Lee Daniel Crocker,0,19313
44686,The Anome,0,47498
44687,Deb,0,46373
44689,Magnus Manske,0,19655597
44691,Christian List,0,47607
44692,Bryan Derksen,0,43709
44693,Eclecticology,0,19655597
44695,Bryan Derksen,0,47625
44696,Enchanter,0,45526
44697,Eclecticology,0,19655597
44698,RjLesch,0,47620
44700,Clasqm,0,42502
44701,Amillar,0,39843
44703,Deb,0,39843
44705,Lee Daniel Crocker,0,47615
44707,RjLesch,0,47620
44709,Deb,0,46373
44710,RjLesch,0,47620
44711,Brion VIBBER,0,20324344
44713,Magnus Manske,0,47628
44714,Berek,0,33832
44715,Lee Daniel Crocker,0,47619
44718,The Anome,0,23713433
44720,TwoOneTwo,0,42451
44725,Deb,0,37729
44726,Deb,0,37729
44727,Zundark,0,44592
44728,Vicki Rosenzweig,0,63861
44729,Szopen,0,16635
44730,Deb,0,47622
44734,Vicki Rosenzweig,0,47622
44736,Eclecticology,0,18309
44737,Bryan Derksen,0,34752
44741,The Cunctator,0,46204
44742,Bryan Derksen,0,38930
44743,Brion VIBBER,0,15924
44744,XJaM,0,40441
44747,RjLesch,0,47620
44748,Lee Daniel Crocker,0,101396
44751,Vicki Rosenzweig,0,2315
44752,Mav,0,8688
44754,Carey Evans,0,44781
44756,AstroNomer,0,1361
44757,Bryan Derksen,0,1361
44766,Gianfranco,0,44244
44768,Marj Tiefert,0,47607
44769,Deb,0,47085
44773,Lee Daniel Crocker,0,19312
44776,Perry Bebbington,0,25683
44778,Lee Daniel Crocker,0,19313
44780,-- April,0,25683
44784,Vicki Rosenzweig,0,18056
44788,Ed Poor,0,47557
44789,Css,0,47552
44790,Amillar,0,4412145
44791,Amillar,0,4412145
44792,Calypso,0,27699
44793,Chuck Smith,0,47636
44794,Rmhermen,0,47552
44803,Lee Daniel Crocker,0,19655597
44804,Vaganyik,0,30690
44807,Rmhermen,0,47557
44809,Vaganyik,0,30690
44811,AxelBoldt,0,45755
44812,AxelBoldt,0,19655597
44823,Eclecticology,0,19655597
44826,Bryan Derksen,0,29824
44828,Eclecticology,0,5921878
44832,AxelBoldt,0,19655597
44834,Koyaanis Qatsi,0,19666611
44836,Rmhermen,0,47552
44838,Mav,0,47557
44839,Koyaanis Qatsi,0,13923278
44840,Brion VIBBER,0,36865
44841,Trelvis,0,23259
44843,Mav,0,13923278
44860,Eclecticology,0,5921878
44862,Lee Daniel Crocker,0,21438480
44864,Lee Daniel Crocker,0,21438480
44866,Matthew Woodcraft,0,30635
44868,AxelBoldt,0,36512
44872,Ed Poor,0,21698426
44874,Magnus Manske,0,19842620
44875,Lee Daniel Crocker,0,19842620
44879,Lee Daniel Crocker,0,33253
44882,David Merrill,0,36672
44885,Ed Poor,0,10102
44888,Lee Daniel Crocker,0,13923278
44890,Rootbeer,0,47552
44893,Bryan Derksen,0,21813
44895,Mav,0,44079
44897,Dreamyshade,0,40101
44900,Koyaanis Qatsi,0,19842620
44905,Lee Daniel Crocker,0,47646
44906,Lee Daniel Crocker,0,5383
44907,WojPob,0,18576029
44909,The Anome,0,47592
44910,Wheat,0,47649
44912,Enchanter,0,47643
44913,Enchanter,0,47643
44915,Taw,0,47601
44917,Lee Daniel Crocker,0,19655597
44920,Bryan Derksen,0,12533
44925,Lee Daniel Crocker,0,26833
44926,Chuck Smith,0,20324344
44927,Fritzlein,0,75682
44928,Enchanter,0,47643
44933,Chris_mahan,0,47656
44934,Chris_mahan,0,47656
44936,Chris_mahan,0,47656
44938,Chris_mahan,0,47656
44940,Eclecticology,0,19655597
44946,Damian Yerrick,0,46287
44947,Lee Daniel Crocker,0,23709
44948,Brion VIBBER,0,47455
44950,Danny,0,9025
44953,Seindal,0,47669
44954,Gianfranco,0,47669
44957,Lee Daniel Crocker,0,23709
44958,Chris_mahan,0,47663
44960,Chris_mahan,0,47664
44961,Wheat,0,13472
44962,Lee Daniel Crocker,0,23709
44964,Damian Yerrick,0,45024
44965,Chris_mahan,0,47666
44967,Chris_mahan,0,47666
44971,The Epopt,0,43120
44972,Chris_mahan,0,47667
44974,LC~enwiki,0,34558
44978,Fredbauder,0,63876
44980,Lee Daniel Crocker,0,23709
44981,Chris_mahan,0,47666
44982,The Epopt,0,43512
44985,Chris_mahan,0,47667
44987,Chris_mahan,0,1750
44988,Chris_mahan,0,47665
44989,Lee Daniel Crocker,0,47653
44992,Chris_mahan,0,849
44995,Eclecticology,0,43120
44996,Brion VIBBER,0,47569
44997,AxelBoldt,0,42133
44998,The Epopt,0,39276
45000,Graham Chapman,0,39379
45001,Chris_mahan,0,849
45002,Vicki Rosenzweig,0,573
45003,Chris_mahan,0,849
45005,Bryan Derksen,0,14640471
45007,Chris_mahan,0,849
45008,Magnus Manske,0,1822
45009,Seindal,0,25248
45010,Mav,0,47484
45011,Mav,0,47488
45012,Bryan Derksen,0,43126
45013,Hubie,0,47687
45014,Bryan Derksen,0,8200
45016,Gianfranco,0,47669
45017,-- April,0,10134
45019,Chris_mahan,0,47668
45021,AxelBoldt,0,7272
45022,Bryan Derksen,0,47671
45023,Chris_mahan,0,849
45024,Timo Honkasalo,0,14545
45027,Bryan Derksen,0,43711
45031,Zundark,0,17939
45032,Lee Daniel Crocker,0,23709
45034,-- April,0,19007
45035,Brion VIBBER,0,37417
45036,Stephen Gilbert,0,37417
45038,Bryan Derksen,0,13434
45040,Bryan Derksen,0,23718
45041,Bryan Derksen,0,23053
45042,Bryan Derksen,0,23719
45043,Bryan Derksen,0,23719
45048,Chris_mahan,0,849
45049,Bryan Derksen,0,23718
45051,Sodium,0,30364
45052,Chris_mahan,0,47664
45053,Bryan Derksen,0,31990
45054,Eclecticology,0,1750
45055,Bryan Derksen,0,30364
45056,Chris_mahan,0,849
45057,Bryan Derksen,0,42356
45059,Chris_mahan,0,849
45064,Chris_mahan,0,849
45065,Bryan Derksen,0,30364
45066,Bryan Derksen,0,573
45067,The Epopt,0,18949128
45068,Bryan Derksen,0,1822
45069,Bryan Derksen,0,47484
45070,Bryan Derksen,0,47488
45071,Amillar,0,4412145
45075,Bryan Derksen,0,47687
45076,Bryan Derksen,0,8200
45077,AxelBoldt,0,12240
45078,Gianfranco,0,13434
45079,Chris_mahan,0,849
45080,Chris_mahan,0,47674
45081,Bryan Derksen,0,17939
45082,Bryan Derksen,0,43711
45083,Bryan Derksen,0,23396816
45084,Bryan Derksen,0,23237
45085,Chato,0,23740
45086,Nate Silva,0,45925
45087,Bryan Derksen,0,39049
45088,Bryan Derksen,0,27340
45089,Bryan Derksen,0,26884
45093,Bryan Derksen,0,31990
45094,Bryan Derksen,0,42356
45096,Koyaanis Qatsi,0,33253
45098,Lee Daniel Crocker,0,47671
45100,Lee Daniel Crocker,0,33251
45101,Dreamyshade,0,45212
45103,Lee Daniel Crocker,0,33253
45104,Lee Daniel Crocker,0,33859
45105,Lee Daniel Crocker,0,23709
45106,Chris_mahan,0,849
45109,Chris_mahan,0,849
45110,Chris_mahan,0,47679
45111,Vaganyik,0,36865
45113,Wesley,0,32304
45116,Gianfranco,0,47569
45118,Chris_mahan,0,47679
45121,Chris_mahan,0,318411
45122,Chris_mahan,0,318411
45123,PierreAbbat,0,44385
45124,Olof,0,23709
45125,Chris_mahan,0,47682
45127,Dreamyshade,0,33184
45128,Lee Daniel Crocker,0,59503
45130,Chris_mahan,0,47684
45135,Robert Merkel,0,14882
45136,Bryan Derksen,0,11139
45137,Brion VIBBER,0,14882
45138,Lee Daniel Crocker,0,47687
45139,Taral,0,7272
45140,RK,0,7272
45142,Eclecticology,0,1750
45143,Lee Daniel Crocker,0,23709
45144,Lee Daniel Crocker,0,5134
45146,Hari,0,47688
45147,Chris_mahan,0,25595604
45148,Lee Daniel Crocker,0,47485
45149,JHK,0,47157
45150,-- April,0,33844
45151,Chris_mahan,0,25595604
45152,Lee Daniel Crocker,0,47485
45153,Lee Daniel Crocker,0,47485
45154,Chris_mahan,0,38709343
45156,Chris_mahan,0,38709343
45157,Chris_mahan,0,38709343
45158,-- April,0,33844
45159,Chris_mahan,0,38709343
45160,Lee Daniel Crocker,0,47505
45162,Lee Daniel Crocker,0,47615
45163,Chris_mahan,0,38709343
45164,Lee Daniel Crocker,0,47616
45165,-- April,0,33844
45166,Chris_mahan,0,25595604
45167,Bryan Derksen,0,47619
45168,Chris_mahan,0,25595604
45169,Lee Daniel Crocker,0,47624
45170,Mav,0,8582
45171,General Wesc,0,15247542
45172,Lee Daniel Crocker,0,47624
45174,Lee Daniel Crocker,0,47624
45175,Lee Daniel Crocker,0,47624
45176,-- April,0,33844
45177,Dreamyshade,0,37522
45179,Dze27,0,44337
45180,Chris_mahan,0,25595604
45181,LA2,0,25414
45183,Chris_mahan,0,25595604
45185,Chris_mahan,0,25595620
45187,Peter Winnberg,0,12430
45189,Lee Daniel Crocker,0,23259
45190,Chris_mahan,0,25595604
45191,Damian Yerrick,0,18932421
45198,-- April,0,33844
45199,RK,0,7272
45200,Chris_mahan,0,25595604
45201,Chris_mahan,0,25595604
45202,Mav,0,39379
45204,-- April,0,33844
45209,The Cunctator,0,24093
45210,Vicki Rosenzweig,0,628
45214,Vaganyik,0,37313
45218,Chuck Smith,0,3933
45219,Vicki Rosenzweig,0,47678
45220,Lee Daniel Crocker,0,47691
45221,The Anome,0,26791
45226,AstroNomer,0,50650
45227,AxelBoldt,0,9127632
45228,Sodium,0,5180
45229,Brion VIBBER,0,5180
45232,AxelBoldt,0,18831
45233,AxelBoldt,0,13692155
45238,Enchanter,0,9223
45240,Enchanter,0,10772350
45242,Jkominek,0,17524
45244,Brion VIBBER,0,22760983
45245,Fredbauder,0,22921
45248,Lee Daniel Crocker,0,5323
45249,Chuck Smith,0,47653
45250,Koyaanis Qatsi,0,36806
45251,Lee Daniel Crocker,0,31990
45252,RK,0,46216
45257,Karen Johnson,0,36806
45258,Tarquin,0,30282
45260,Karl E. V. Palmen,0,17054975
45264,Koyaanis Qatsi,0,2188
45266,Timo Honkasalo,0,43006
45273,Charleschuck,0,38252
45275,Koyaanis Qatsi,0,41684
45276,Zundark,0,22576
45278,Bryan Derksen,0,37852
45279,Bryan Derksen,0,36806
45280,Karen Johnson,0,36806
45282,Mav,0,47473
45283,Lee Daniel Crocker,0,47696
45286,WojPob,0,2194
45289,David Merrill,0,20057
45290,JHK,0,47158
45291,Larry_Sanger,0,20068
45292,Brion VIBBER,0,9223
45293,Timo Honkasalo,0,23278339
45294,Damian Yerrick,0,46605
45296,The Cunctator,0,40058
45301,Koyaanis Qatsi,0,20057
45302,Lee Daniel Crocker,0,47542
45303,Karen Johnson,0,47542
45304,Karen Johnson,0,47542
45308,Koyaanis Qatsi,0,41684
45312,Bryan Derksen,0,14545
45313,WojPob,0,47702
45318,Gareth Owen,0,45979
45319,Zundark,0,47703
45323,WojPob,0,22936
45324,Gareth Owen,0,45979
45326,Vicki Rosenzweig,0,1182
45327,Brion VIBBER,0,5042916
45328,Eclecticology,0,20569
45329,Koyaanis Qatsi,0,17054975
45332,WojPob,0,47707
45333,Koyaanis Qatsi,0,41793
45334,Vicki Rosenzweig,0,47737
45335,Shsilver,0,53618
45336,WojPob,0,53618
45337,WojPob,0,47707
45339,Jeronimo,0,47707
45344,Karen Johnson,0,36806
45345,Andre Engels,0,8649
45346,Rootbeer,0,47548
45347,Brion VIBBER,0,47703
45350,Damian Yerrick,0,27891
45351,Karl E. V. Palmen,0,27891
45352,Dreamyshade,0,5360
45353,Eclecticology,0,1750
45354,Eclecticology,0,1750
45356,The Anome,0,30436
45363,The Anome,0,30798
45364,Magnus Manske,0,46827
45366,Uriyan,0,47541
45368,Uriyan,0,47541
45370,Gareth Owen,0,43006
45372,WojPob,0,2194
45373,Damian Yerrick,0,47592
45374,Koyaanis Qatsi,0,38252
45375,Gareth Owen,0,38252
45378,Fredbauder,0,28652
45380,Uriyan,0,15123
45381,Fredbauder,0,42797019
45382,WojPob,0,47700
45385,Brion VIBBER,0,689728
45388,Brion VIBBER,0,46210
45389,Fredbauder,0,23579
45391,Fredbauder,0,23579
45392,Fredbauder,0,47713
45393,Bryan Derksen,0,17054975
45394,The Anome,0,47588
45395,Fredbauder,0,47588
45397,AxelBoldt,0,45253
45398,Robert Merkel,0,30798
45399,Marian,0,45253
45400,Karl E. V. Palmen,0,17054975
45401,Uriyan,0,15123
45402,Fredbauder,0,42986
45403,Fredbauder,0,47713
45404,Lee Daniel Crocker,0,47653
45407,Chuck Smith,0,47653
45409,Eclecticology,0,34617
45411,RobLa,0,34640
45412,Pbmelville,0,23350
45418,Espen,0,19450750
45422,Ted Longstaffe,0,9550
45426,Shsilver,0,15797
45429,Fredbauder,0,2352910
45431,Brion VIBBER,0,21555729
45432,XJaM,0,13600
45434,Rmhermen,0,18723138
45435,Mirwin,0,13287
45436,Brion VIBBER,0,13287
45439,Lee Daniel Crocker,0,25778403
45441,Brion VIBBER,0,18963910
45445,Olof,0,7885
45446,Hari,0,5355
45450,Subtle Trouble,0,18580879
45456,WojPob,0,26779
45457,AstroNomer,0,18949668
45460,Ap,0,9251
45464,Eclecticology,0,41939
45465,Rgamble,0,41939
45466,Koyaanis Qatsi,0,12403
45467,Rmhermen,0,2352910
45471,XJaM,0,47724
45474,XJaM,0,40421
45475,Vicki Rosenzweig,0,5042951
45478,Rgamble,0,40787
45479,Ed Poor,0,5042951
45481,AxelBoldt,0,25440292
45482,Mirwin,0,25440292
45483,XJaM,0,21462005
45484,Ed Poor,0,47725
45487,Fredbauder,0,27743
45489,The Anome,0,30436
45490,The Epopt,0,19984080
45493,Robert Merkel,0,30798
45494,Brion VIBBER,0,25778403
45496,Ed Poor,0,5042951
45499,Uriyan,0,47541
45500,Ed Poor,0,12403
45501,Tobias Hoevekamp,0,17741
45502,Karl E. V. Palmen,0,27891
45503,Damian Yerrick,0,27891
45504,Karl E. V. Palmen,0,47711
45510,Ed Poor,0,18835454
45511,AxelBoldt,0,17945
45512,Karl E. V. Palmen,0,47714
45515,Tobias Hoevekamp,0,17741
45516,Tobias Hoevekamp,0,17741
45517,Rgamble,0,41939
45518,Karl E. V. Palmen,0,47712
45520,Tobias Hoevekamp,0,17741
45521,XJaM,0,47717
45522,Rmhermen,0,31803
45523,XJaM,0,25809
45524,AxelBoldt,0,8180
45528,Darius Bacon,0,28989696
45529,AxelBoldt,0,23709
45530,Olof,0,23709
45531,AxelBoldt,0,23259
45533,The Epopt,0,35834
45536,The Epopt,0,36191
45539,Jeronimo,0,47737
45541,Damian Yerrick,0,47711
45543,Lee Daniel Crocker,0,47737
45547,CYD,0,47641
45550,Brion VIBBER,0,13692155
45556,Matthew Woodcraft,0,46440
45559,AxelBoldt,0,46439
45561,Brion VIBBER,0,45253
45564,AxelBoldt,0,23259
45566,Matthew Woodcraft,0,19596167
45567,Ed Poor,0,47723
45568,Matthew Woodcraft,0,47740
45569,Eclecticology,0,8180
45571,AxelBoldt,0,46440
45572,Ed Poor,0,47723
45574,Eclecticology,0,47723
45575,Ed Poor,0,47723
45576,AxelBoldt,0,8180
45578,Enchanter,0,47723
45579,Danny,0,47723
45581,Pbmelville,0,19302
45583,Tbackstr,0,47398
45584,Ed Poor,0,32742765
45585,-- April,0,47743
45586,Ed Poor,0,47741
45587,Rgamble,0,47741
45588,Danny,0,47723
45589,Danny,0,47743
45591,Ed Poor,0,32742753
45593,Sfmontyo,0,15881
45596,Ed Poor,0,47743
45597,Ed Poor,0,15305
45599,Ed Poor,0,15305
45601,Amillar,0,6650
45602,Ed Poor,0,47742
45603,Ed Poor,0,47723
45604,AxelBoldt,0,46440
45605,Zundark,0,42860
45606,-- April,0,47743
45609,Ed Poor,0,47743
45610,Ed Poor,0,46440
45611,Danny,0,47743
45612,Peter Winnberg,0,18935107
45613,Ed Poor,0,47743
45614,AxelBoldt,0,46440
45615,AxelBoldt,0,46440
45616,Ed Poor,0,47744
45618,Matthew Woodcraft,0,47743
45619,Danny,0,47723
45620,Danny,0,47743
45621,Ed Poor,0,47723
45622,Ed Poor,0,46440
45624,Danny,0,47743
45625,DanKeshet,0,47743
45627,Danny,0,47743
45628,Koyaanis Qatsi,0,47743
45629,Danny,0,47723
45633,Ed Poor,0,47744
45634,-- April,0,21476352
45636,Enchanter,0,47723
45637,JHK,0,47157
45638,Danny,0,47723
45640,Koyaanis Qatsi,0,47743
45642,Enchanter,0,9223
45644,Dreamyshade,0,33315
45646,Deb,0,46394
45648,AxelBoldt,0,47422
45649,Deb,0,5882
45652,Deb,0,44848
45656,AxelBoldt,0,8887
45659,Mav,0,39801
45660,Bryan Derksen,0,1174
45662,AxelBoldt,0,47600
45663,Mav,0,5171128
45664,Mav,0,5171128
45665,-- April,0,33315
45666,The Ostrich,0,6446
45667,Karl E. V. Palmen,0,17054975
45668,Amillar,0,39055
45669,Lee Daniel Crocker,0,17054975
45670,Little_guru,0,37658
45672,Eclecticology,0,47743
45673,-- April,0,33315
45674,Eclecticology,0,44303
45675,The Ostrich,0,44303
45677,DanKeshet,0,47743
45678,Deb,0,30275656
45679,Vicki Rosenzweig,0,5042951
45680,Brion VIBBER,0,29816
45681,-- April,0,33315
45686,AxelBoldt,0,36503
45687,AxelBoldt,0,36503
45688,WojPob,0,54130
45689,DanKeshet,0,47743
45691,Koyaanis Qatsi,0,43847
45692,Peter Winnberg,0,5015
45694,-- April,0,47743
45695,Lee Daniel Crocker,0,38760
45696,The Epopt,0,32214
45698,Deb,0,47758
45699,The Anome,0,47568
45700,Nate Silva,0,47568
45705,-- April,0,33315
45708,David Merrill,0,38804
45709,Deb,0,46394
45712,AxelBoldt,0,33315
45714,Lee Daniel Crocker,0,33315
45715,Enchanter,0,9223
45716,Vicki Rosenzweig,0,12403
45718,Ed Poor,0,15305
45719,Ed Poor,0,12403
45720,-- April,0,37658
45721,Mav,0,5042951
45724,-- April,0,42860
45725,AxelBoldt,0,5015
45728,Derek Ross,0,4015
45729,Great throwdini,0,19933
45732,Ed Poor,0,37658
45733,Lee Daniel Crocker,0,5134
45734,Lee Daniel Crocker,0,17054975
45737,Mirwin,0,9223
45738,Lee Daniel Crocker,0,38760
45739,Lee Daniel Crocker,0,17054975
45741,Lee Daniel Crocker,0,17054975
45742,Mirwin,0,47762
45743,Ed Poor,0,12403
45745,Nate Silva,0,45925
45746,AxelBoldt,0,28044
45747,Rgamble,0,43617
45748,Rgamble,0,43617
45749,-- April,0,43847
45750,Mirwin,0,19933
45752,Chris_mahan,0,849
45753,Enchanter,0,47743
45758,Amillar,0,4331
45759,Lee Daniel Crocker,0,43847
45760,Olof,0,12403
45761,Lee Daniel Crocker,0,43847
45762,Matthew Woodcraft,0,33315
45767,Olof,0,12403
45771,Olof,0,12403
45772,Olof,0,12403
45775,Vignaux,0,25898
45777,Ed Poor,0,5042951
45778,Eclecticology,0,38760
45780,Lee Daniel Crocker,0,19655597
45782,Lee Daniel Crocker,0,38760
45783,Lee Daniel Crocker,0,38760
45784,Lee Daniel Crocker,0,17054975
45787,Ed Poor,0,33209
45789,Mav,0,36912
45791,Eclecticology,0,1750
45792,JeLuF,0,40118711
45793,Lee Daniel Crocker,0,40118711
45794,Damian Yerrick,0,46028
45795,Eclecticology,0,33315
45796,Damian Yerrick,0,46030
45797,Bryan Derksen,0,2578
45798,Koyaanis Qatsi,0,47413
45799,Bryan Derksen,0,594
45800,Bryan Derksen,0,780
45801,JeLuF,0,3748
45802,Enchanter,0,9223
45804,Eclecticology,0,1750
45805,Bryan Derksen,0,6262
45807,ClaudeMuncey,0,7965465
45808,Damian Yerrick,0,16939918
45809,Brion VIBBER,0,46602
45810,Karl E. V. Palmen,0,47341
45811,Damian Yerrick,0,8989
45812,Damian Yerrick,0,38325
45813,Damian Yerrick,0,47714
45814,ClaudeMuncey,0,9322
45815,Damian Yerrick,0,10336
45816,Bryan Derksen,0,9240
45817,Damian Yerrick,0,39170
45818,Damian Yerrick,0,23474774
45819,Ed Poor,0,36912
45822,Mav,0,5042951
45823,Damian Yerrick,0,14324
45824,Damian Yerrick,0,14960
45825,Damian Yerrick,0,14524
45826,Ed Poor,0,5042951
45828,Bryan Derksen,0,14854
45829,-- April,0,18994897
45830,Rootbeer,0,17432
45831,Ed Poor,0,47764
45833,Damian Yerrick,0,46954
45835,Ed Poor,0,5042951
45836,Ed Poor,0,37422
45837,-- April,0,18851
45838,Bryan Derksen,0,20569
45839,Bryan Derksen,0,18994311
45841,Damian Yerrick,0,23051
45842,Fritzlein,0,38224
45843,Vicki Rosenzweig,0,18994414
45844,Damian Yerrick,0,19208557
45845,Damian Yerrick,0,19654373
45846,Damian Yerrick,0,6026539
45847,Damian Yerrick,0,42140
45848,Eclecticology,0,25248
45849,Timo Honkasalo,0,26006
45850,Brion VIBBER,0,37824
45852,Mav,0,18994127
45853,Aidan Elliott-McCrea,0,26754
45854,Toby~enwiki,0,26691
45856,Damian Yerrick,0,24994323
45857,Brion VIBBER,0,26981
45858,Karl E. V. Palmen,0,47715
45859,Peter Winnberg,0,45074
45862,Mav,0,43413
45863,Mav,0,5171128
45864,-- April,0,43263
45865,Lee Daniel Crocker,0,47773
45866,Koyaanis Qatsi,0,5171128
45867,Ed Poor,0,45472
45869,Damian Yerrick,0,45300
45870,Bryan Derksen,0,30947
45871,-- April,0,25056402
45872,Brion VIBBER,0,45326
45873,-- April,0,18994208
45876,Jsc1973,0,43413
45877,-- April,0,32506
45878,Bryan Derksen,0,47140
45880,Koyaanis Qatsi,0,33840
45881,Lee Daniel Crocker,0,17054975
45882,Lee Daniel Crocker,0,25180
45884,Enchanter,0,47763
45888,Koyaanis Qatsi,0,46912
45889,Koyaanis Qatsi,0,21988
45890,Koyaanis Qatsi,0,46912
45891,Lee Daniel Crocker,0,45303
45892,Lee Daniel Crocker,0,45303
45893,Szopen,0,12752
45894,Pgdudda,0,2012
45896,Lee Daniel Crocker,0,1194
45904,The Ostrich,0,6446
45908,Lee Daniel Crocker,0,47773
45910,Lee Daniel Crocker,0,13834
45913,PierreAbbat,0,47778
45915,Vaganyik,0,42619
45916,Ted Longstaffe,0,2698975
45918,PierreAbbat,0,47778
45919,AxelBoldt,0,7397
45920,Brion VIBBER,0,33844
45921,Dachshund,0,9499
45924,Chuck Smith,0,45526
45925,Damian Yerrick,0,47765
45927,Damian Yerrick,0,18657987
45929,T.Rob,0,33844
45930,PierreAbbat,0,53108
45931,Pbmelville,0,8356
45932,Lee Daniel Crocker,0,45303
45938,Bryan Derksen,0,1947
45939,JvaGoddess,0,8355
45944,Bryan Derksen,0,8354
45945,Lee Daniel Crocker,0,47555
45946,Lee Daniel Crocker,0,47551
45947,Ed Poor,0,36912
45948,Lee Daniel Crocker,0,47651
45949,Bryan Derksen,0,8353
45950,Vicki Rosenzweig,0,25478078
45951,Bryan Derksen,0,1947
45953,David Parker,0,11054
45956,PierreAbbat,0,45303
45959,Rgamble,0,43617
45960,Rgamble,0,43617
45962,195.149.37.38,0,31768
45963,Bryan Derksen,0,47242
45969,Timo Honkasalo,0,12395
45971,Damian Yerrick,0,21073
45972,Redmist,0,40017873
45973,Lee Daniel Crocker,0,18851
45975,Bryan Derksen,0,19846
45979,Lee Daniel Crocker,0,19843
45980,-- April,0,47177
45982,Lee Daniel Crocker,0,18851
45985,Lee Daniel Crocker,0,47556
45989,Lee Daniel Crocker,0,47791
45991,Malcolm Farmer,0,29815
45992,Bryan Derksen,0,38082
45993,Enchanter,0,18717286
45994,Brion VIBBER,0,47793
45995,Lee Daniel Crocker,0,47792
45996,Lee Daniel Crocker,0,14324
45997,Dreamyshade,0,14640471
45998,Enchanter,0,11231
45999,Brion VIBBER,0,47791
46002,Bryan Derksen,0,40017873
46003,Bryan Derksen,0,36542
46005,Lee Daniel Crocker,0,36542
46007,Lee Daniel Crocker,0,19846
46009,Rmhermen,0,47793
46012,Koyaanis Qatsi,0,47797
46013,Mav,0,43681
46014,Robert Merkel,0,47793
46015,Lee Daniel Crocker,0,43681
46016,Koyaanis Qatsi,0,47797
46018,Robert Merkel,0,47795
46020,-- April,0,47796
46021,Bryan Derksen,0,7425
46023,Chris_mahan,0,42745
46025,Bryan Derksen,0,38074
46026,Robert Merkel,0,47790
46027,The Epopt,0,10192
46029,Brion VIBBER,0,47270
46031,Pgdudda,0,31715
46032,Koyaanis Qatsi,0,4371
46033,PierreAbbat,0,25501114
46034,Brion VIBBER,0,47793
46035,Rootbeer,0,47799
46036,PierreAbbat,0,47792
46040,Enchanter,0,47037
46043,Koyaanis Qatsi,0,47800
46045,Koyaanis Qatsi,0,1529
46046,Koyaanis Qatsi,0,33826
46047,Mav,0,33826
46048,Koyaanis Qatsi,0,18965
46050,Jkominek,0,16211
46051,RAD~enwiki,0,12611
46052,Koyaanis Qatsi,0,47802
46053,Brion VIBBER,0,18110
46054,Lee Daniel Crocker,0,17054975
46059,Koyaanis Qatsi,0,38074
46060,Koyaanis Qatsi,0,4371
46061,Koyaanis Qatsi,0,45690710
46062,Damian Yerrick,0,11659
46063,Mav,0,45690710
46066,Tbackstr,0,28473
46067,Eclecticology,0,21217
46068,Koyaanis Qatsi,0,31715
46071,Brion VIBBER,0,21217
46073,Szopen,0,43760
46077,Seindal,0,25791
46084,Mav,0,25972
46090,Mark Ryan,0,20924
46091,Mav,0,20924
46092,Mav,0,20924
46093,Lee Daniel Crocker,0,8244
46102,AxelBoldt,0,47756
46105,Eclecticology,0,1750
46106,Tbackstr,0,47403
46107,Eclecticology,0,1750
46108,Mathijs~enwiki,0,38000
46109,Zundark,0,33401
46111,Mav,0,21217
46113,Koyaanis Qatsi,0,10192
46114,The Anome,0,10192
46117,The Anome,0,24047
46118,The Anome,0,24047
46120,Gianfranco,0,18835454
46126,Mav,0,47818
46127,JeLuF,0,47822
46134,The Anome,0,4894
46136,Mav,0,46073
46138,Mav,0,46073
46139,Mav,0,36912
46140,Karen Johnson,0,36912
46142,The Anome,0,24359330
46143,Brion VIBBER,0,17054975
46144,The Anome,0,32113
46145,Karen Johnson,0,36912
46146,Mav,0,24359330
46150,Enchanter,0,47011
46151,Sodium,0,47011
46152,Sodium,0,43972
46153,Magnus Manske,0,17612
46157,The Anome,0,17612
46158,Bryan Derksen,0,13609
46159,Brion VIBBER,0,15368428
46163,Karen Johnson,0,47462
46164,Bryan Derksen,0,10134
46165,MadSurgeon,0,16920259
46166,Karen Johnson,0,47462
46168,The Anome,0,10134
46169,MadSurgeon,0,22197
46170,Karen Johnson,0,47462
46171,Karen Johnson,0,47462
46174,Mav,0,16920259
46176,Dreamyshade,0,13925871
46180,Wesley,0,5783
46182,The Anome,0,23771
46183,Karen Johnson,0,47462
46184,The Anome,0,5783
46185,Knapspank,0,44343
46186,The Anome,0,23771
46187,The Anome,0,23771
46189,The Anome,0,5783
46190,AxelBoldt,0,21918
46192,Brion VIBBER,0,36122619
46193,The Anome,0,5783
46194,Enchanter,0,5783
46195,Karen Johnson,0,36912
46197,Robert Merkel,0,47790
46198,The Anome,0,19196523
46199,Mav,0,47857
46201,The Anome,0,1635
46205,Mav,0,47857
46208,Uriyan,0,46216
46209,JeLuF,0,45036
46212,Chuckr30,0,45248
46213,Robert Merkel,0,10258
46214,The Anome,0,10258
46216,Koyaanis Qatsi,0,11136
46218,Chuck Smith,0,11139
46220,Bryan Derksen,0,6794
46221,Mav,0,36122619
46222,Aidan Elliott-McCrea,0,46753
